k,genotype,pre,outcome,round_classes,fixed_identical,repair_static,repair_dyn
2,A>A.reqA|A>~.reqwriteA~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|A>~.reqwriteBA,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|A>~.reqwriteBB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|A>~.reqwriteB~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|A>~.reqwrite~A,TRANSLATION/p6,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|A>~.reqwrite~B,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|A>~.reqwrite~~,ABSORBED_EMPTY/pNone,PRE_FAIL,,None;None;None,False,False
2,A>A.reqA|A>~.req~,ABSORBED_EMPTY/pNone,PRE_FAIL,,None;None;None,False,False
2,A>A.reqA|A>~.self,ABSORBED_EMPTY/pNone,PRE_FAIL,,None;None;None,False,False
2,A>A.reqA|A>~.writeA,TRANSLATION/p6,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|A>~.writeB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|A>~.write~,ABSORBED_EMPTY/pNone,PRE_FAIL,,None;None;None,False,False
2,A>A.reqA|B>A.reqA,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>A.reqB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>A.reqwriteAA,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>A.reqwriteAB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>A.reqwriteA~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>A.reqwriteBA,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>A.reqwriteBB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>A.reqwriteB~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>A.reqwrite~A,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>A.reqwrite~B,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>A.reqwrite~~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>A.req~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>A.self,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>A.writeA,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>A.writeB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>A.write~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>B.reqA,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>B.reqB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>B.reqwriteAA,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>B.reqwriteAB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>B.reqwriteA~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>B.reqwriteBA,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>B.reqwriteBB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>B.reqwriteB~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>B.reqwrite~A,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>B.reqwrite~B,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>B.reqwrite~~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>B.req~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>B.self,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>B.writeA,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>B.writeB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>B.write~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>~.reqA,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>~.reqB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>~.reqwriteAA,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>~.reqwriteAB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>~.reqwriteA~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>~.reqwriteBA,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>~.reqwriteBB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>~.reqwriteB~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>~.reqwrite~A,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>~.reqwrite~B,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>~.reqwrite~~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>~.req~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>~.self,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>~.writeA,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>~.writeB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqA|B>~.write~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>A.reqwriteAA,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>A.reqwriteAB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>A.reqwriteA~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>A.reqwriteBA,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>A.reqwriteBB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>A.reqwriteB~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>A.reqwrite~A,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_FROZEN/pNone;ABSORBED_FROZEN/pNone;ABSORBED_FROZEN/pNone;ABSORBED_FROZEN/pNone;ABSORBED_FROZEN/pNone;ABSORBED_FROZEN/pNone;ABSORBED_FROZEN/pNone;ABSORBED_FROZEN/pNone;ABSORBED_FROZEN/pNone,None;None;None,False,False
2,A>A.reqB|A>A.reqwrite~B,FIXED/p1,DIED,FIXED/p1;FIXED/p1;ABSORBED_FROZEN/pNone;FIXED/p1;ABSORBED_FROZEN/pNone;ABSORBED_EMPTY/pNone;ABSORBED_FROZEN/pNone;ABSORBED_EMPTY/pNone,False;False;None,False,False
2,A>A.reqB|A>A.reqwrite~~,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>A.req~,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>A.self,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>A.writeA,FIXED/p1,REPAIR,FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,True;True;True,True,False
2,A>A.reqB|A>A.writeB,FIXED/p1,DIED,FIXED/p1;FIXED/p1;ABSORBED_FROZEN/pNone;FIXED/p1;ABSORBED_FROZEN/pNone;ABSORBED_EMPTY/pNone;ABSORBED_FROZEN/pNone;ABSORBED_EMPTY/pNone,False;False;None,False,False
2,A>A.reqB|A>A.write~,FIXED/p1,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>B.reqA,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>B.reqB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>B.reqwriteAA,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>B.reqwriteAB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>B.reqwriteA~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>B.reqwriteBA,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>B.reqwriteBB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>B.reqwriteB~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>B.reqwrite~A,FIXED/p1,"MIXED:DIEDx1,REPAIRx2",FIXED/p1;ABSORBED_FROZEN/pNone;ABSORBED_FROZEN/pNone;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1;FIXED/p1,False;False;False,False,False
2,A>A.reqB|A>B.reqwrite~B,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_FROZEN/pNone;ABSORBED_EMPTY/pNone;ABSORBED_FROZEN/pNone;ABSORBED_EMPTY/pNone;ABSORBED_FROZEN/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>B.reqwrite~~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>B.req~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>B.self,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>B.writeA,"MIXED:APERIODIC/pNonex1,FIXED/p1x2","MIXED:DIEDx2,PRE_FAILx1",ABSORBED_FROZEN/pNone;ABSORBED_FROZEN/pNone;ABSORBED_FROZEN/pNone;ABSORBED_FROZEN/pNone;ABSORBED_FROZEN/pNone;ABSORBED_FROZEN/pNone;APERIODIC/pNone;FIXED/p1;ABSORBED_FROZEN/pNone,None;False;False,False,False
2,A>A.reqB|A>B.writeB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_FROZEN/pNone;ABSORBED_EMPTY/pNone;ABSORBED_FROZEN/pNone;ABSORBED_EMPTY/pNone;ABSORBED_FROZEN/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>B.write~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>~.reqA,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>~.reqB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>~.reqwriteAA,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>~.reqwriteAB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>~.reqwriteA~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>~.reqwriteBA,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>~.reqwriteBB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>~.reqwriteB~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>~.reqwrite~A,TRANSLATION/p6,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>~.reqwrite~B,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>~.reqwrite~~,ABSORBED_EMPTY/pNone,PRE_FAIL,,None;None;None,False,False
2,A>A.reqB|A>~.req~,ABSORBED_EMPTY/pNone,PRE_FAIL,,None;None;None,False,False
2,A>A.reqB|A>~.self,ABSORBED_EMPTY/pNone,PRE_FAIL,,None;None;None,False,False
2,A>A.reqB|A>~.writeA,TRANSLATION/p6,DIED,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>~.writeB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|A>~.write~,ABSORBED_EMPTY/pNone,PRE_FAIL,,None;None;None,False,False
2,A>A.reqB|B>A.reqA,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|B>A.reqB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|B>A.reqwriteAA,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|B>A.reqwriteAB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|B>A.reqwriteA~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|B>A.reqwriteBA,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|B>A.reqwriteBB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|B>A.reqwriteB~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|B>A.reqwrite~A,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|B>A.reqwrite~B,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|B>A.reqwrite~~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|B>A.req~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|B>A.self,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|B>A.writeA,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|B>A.writeB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|B>A.write~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|B>B.reqA,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|B>B.reqB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|B>B.reqwriteAA,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|B>B.reqwriteAB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|B>B.reqwriteA~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|B>B.reqwriteBA,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|B>B.reqwriteBB,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
2,A>A.reqB|B>B.reqwriteB~,ABSORBED_FROZEN/pNone,PRE_FAIL,ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone;ABSORBED_EMPTY/pNone,None;None;None,False,False
